time,Speed Feedback RPM,Current FB Amps,Torque Feedback % Of Rated,Armature Volts,Field Amps,Armature Firing Angle (Deg) Angle that Voltage waveform fired upon for pulses,Armature Current Reference in Amps,Field Current Reference in Amps,Field Firing Angle in Degrees,Speed Reference in RPM,Incoming AC Line Voltage,RMS Model of Motor Heating 0-100% of Trip Level,Field Voltage in Volts,Roll RPM - After Gear Ratio of machine
07.03.2013 05:15:29.163821,510.184,5639.82,38.9782,458.855,83.6321,30.1794,5707.21,87.5576,78.1567,511.1,607.157,59.4928,43.2204,119.789
07.03.2013 05:15:29.263821,512.397,5670.65,39.2599,440.382,83.4014,30.6354,5599.78,87.0135,79.4877,511.1,607.331,59.5434,34.0881,120.309
07.03.2013 05:15:29.363821,511.838,5816.99,40.139,450.944,82.382,30.434,5692.8,82.5868,77.9773,511.1,606.765,59.6067,37.6667,120.178
07.03.2013 05:15:29.463821,511.686,5743.58,39.6527,438.859,82.21,30.3195,5697.93,81.5057,79.2471,511.1,606.11,59.6393,39.2455,120.142
07.03.2013 05:15:29.563821,513.169,6019.47,41.5296,454.86,83.8564,31.4594,5567.8,73.9554,77.3575,511.1,605.405,59.7125,49.3708,120.49
07.03.2013 05:15:29.663821,510.048,5722.83,39.6401,447.877,80.8314,28.3863,5979.26,83.3706,78.8889,511.1,606.549,59.7457,43.8829,119.757
07.03.2013 05:15:29.763821,510.001,5872.74,40.6049,452.489,81.7345,28.4738,5907.16,75.5166,78.2446,511.1,605.725,59.8102,45.6331,119.746
07.03.2013 05:15:29.863821,510.971,5869.32,40.6171,445.46,84.4262,28.5947,5912.53,80.3931,83.8092,511.1,605.405,59.859,24.453,119.974
07.03.2013 05:15:29.963821,512.516,5768.65,39.8429,445.759,82.7169,30.6793,5628.92,75.6825,79.8468,511.1,605.269,59.9038,41.8229,120.337
07.03.2013 05:15:30.063821,510.231,5724.44,39.6095,444.209,85.2741,29.6262,5830.74,76.3068,79.4727,511.1,605.951,59.9514,35.1843,119.8
07.03.2013 05:15:30.163821,510.465,6033.22,41.7391,452.752,81.5954,29.8352,5981.63,77.338,80.2094,511.1,605.903,60.0096,32.4195,119.855
07.03.2013 05:15:30.263821,510.917,6018.01,41.6771,456.505,84.6655,27.8485,6047.14,74.9348,79.8752,511.1,604.565,60.0543,37.1294,119.961
07.03.2013 05:15:30.363821,511.246,6012.06,41.5825,449.249,83.36,29.2474,5941.59,80.5426,82.7728,511.1,604.33,60.1154,18.273,120.039
07.03.2013 05:15:30.463821,510.964,6029.34,41.7467,447.737,85.1408,28.0865,6028.36,77.5065,84.8521,511.1,604.321,60.1677,34.0967,119.972
07.03.2013 05:15:30.563821,511.795,5838.8,40.2905,438.795,80.2749,30.3882,5676.85,83.8549,82.9953,511.1,603.39,60.2344,16.2427,120.168
07.03.2013 05:15:30.663821,511.759,5780.61,40.0138,440.312,81.1243,30.3799,5633.64,82.7678,83.3633,511.1,604.08,60.2842,21.1142,120.159
07.03.2013 05:15:30.763821,512.326,5993.02,41.4106,445.318,77.9092,30.2481,5812.84,82.4119,84.2413,511.1,603.703,60.3371,22.7391,120.292
07.03.2013 05:15:30.863821,510.953,5859.14,40.5608,451.216,76.7105,28.4154,5921.29,83.618,81.7618,511.1,602.881,60.3865,24.3669,119.97
07.03.2013 05:15:30.963821,510.587,5944.76,41.2712,452.09,79.6244,28.7329,5963.15,84.6789,81.7126,511.1,601.972,60.4429,23.6949,119.884
07.03.2013 05:15:31.063821,512.119,5911.8,41.024,455.309,83.4392,29.2657,5828.3,83.1521,79.7617,511.1,601.78,60.4877,30.4484,120.243
07.03.2013 05:15:31.163821,510.605,5874.93,40.61,452.19,79.4196,29.9268,5947.28,86.0218,79.8514,511.1,602.414,60.5406,35.6726,119.888
07.03.2013 05:15:31.263821,510.828,5907.34,41.0064,456.887,80.4866,26.9934,6181.2,82.9515,78.9485,511.1,603.015,60.5958,28.856,119.94
07.03.2013 05:15:31.363821,510.788,6151.31,42.6822,449.313,78.5896,28.1241,6193.71,85.3429,80.5307,511.1,602.92,60.6566,23.6949,119.931
07.03.2013 05:15:31.463821,511.991,6153.18,42.5113,440.333,80.5067,29.4424,6053.16,79.6289,79.6811,511.1,601.381,60.7237,37.2349,120.213
07.03.2013 05:15:31.563821,512.735,6311.06,43.5784,433.326,78.9844,30.564,5971.21,86.1504,78.3362,511.1,600.94,60.7847,36.0121,120.388
07.03.2013 05:15:31.663821,510.686,5956.17,41.22,438.972,83.1822,29.5038,5942.29,88.8977,78.7508,511.1,602.039,60.8487,37.1704,119.907
07.03.2013 05:15:31.763821,511.405,5824.72,40.3088,431.332,86.7157,28.4491,5986.67,86.4883,79.1785,511.1,602.307,60.8905,36.5394,120.076
07.03.2013 05:15:31.863821,512.473,6238.72,43.1532,456.868,84.7896,28.3694,6079.04,89.5495,80.1315,511.1,602.5,60.9516,39.819,120.327
07.03.2013 05:15:31.963821,512.565,6012.15,41.5021,433.753,85.7541,29.3198,5747.73,82.1607,80.0464,511.1,601.88,61.0157,33.1544,120.348
07.03.2013 05:15:32.063821,510.995,5942.84,41.1337,456.862,81.6056,29.3806,5969.35,82.5144,78.9838,511.1,602.863,61.0675,38.7412,119.98
07.03.2013 05:15:32.163821,510.953,6050.23,41.8683,450.801,83.3809,28.8474,6060,72.9818,78.121,511.1,603.909,61.1286,45.5441,119.97
07.03.2013 05:15:32.263821,511.808,5855.97,40.3841,454.917,84.3529,28.8007,5983.91,75.85,78.6896,511.1,604.073,61.1733,45.6166,120.17
07.03.2013 05:15:32.363821,510.562,5843.28,40.5184,438.724,83.4138,28.4052,6034.69,84.5712,82.4432,511.1,604.857,61.2384,37.8447,119.878
07.03.2013 05:15:32.463821,510.064,5999.9,41.4938,453.218,83.8487,27.8182,6102.93,75.3724,78.7916,511.1,604.022,61.2907,47.3861,119.761
07.03.2013 05:15:32.563821,512.613,5795.91,40.0891,455.544,84.9331,29.1943,5685.39,75.6945,81.3318,511.1,603.589,61.3442,28.6027,120.36
07.03.2013 05:15:32.663821,511.142,6043.48,41.8338,452.346,82.8829,28.9389,5976.09,78.1859,78.9011,511.1,604.358,61.3931,46.5857,120.014
07.03.2013 05:15:32.763821,511.46,6063.01,42.0382,456.17,85.1156,28.4912,6029.56,79.0562,84.0106,511.1,603.318,61.446,39.084,120.089
07.03.2013 05:15:32.863821,511.11,6127,42.4574,439.204,83.4078,29.5807,5992.86,81.0929,79.2499,511.1,602.686,61.5105,40.3572,120.007
07.03.2013 05:15:32.963821,510.66,5850.11,40.5276,436.63,87.3243,28.6313,6026.79,80.1807,77.7402,511.1,603.632,61.5599,48.405,119.901
07.03.2013 05:15:33.063821,509.946,5936.95,41.0332,456.534,83.179,27.8238,6018.58,79.9714,83.02,511.1,604.372,61.621,28.105,119.733
07.03.2013 05:15:33.163821,510.239,6116.32,42.3322,443.246,80.6667,28.9169,6009.87,79.5885,84.5013,511.1,604.03,61.6535,25.5407,119.802
07.03.2013 05:15:33.263821,509.703,6033.6,41.7772,453.847,86.006,28.5982,6092.26,84.15,80.963,511.1,602.783,61.7372,20.8072,119.676
07.03.2013 05:15:33.363821,510.617,6137.23,42.5967,458.912,79.291,27.4319,6212.67,85.5896,83.7057,511.1,603.247,61.7796,20.277,119.891
07.03.2013 05:15:33.463821,510.062,6097.68,42.2132,455.195,80.897,27.9822,6243.19,85.1544,82.5522,511.1,603.496,61.8498,17.9006,119.76
07.03.2013 05:15:33.563821,510.269,5807.31,40.2376,458.008,85.9231,27.8192,6151.23,82.391,80.5536,511.1,603.489,61.8956,29.1235,119.809
07.03.2013 05:15:33.663821,511.199,6003.39,41.5401,446.522,82.1389,27.549,6133.91,83.5501,83.7708,511.1,604.297,61.9596,22.0107,120.027
07.03.2013 05:15:33.763821,510.41,6177.03,42.8938,449.904,77.8643,27.1875,6194.36,82.3954,80.809,511.1,603.646,62.0217,27.4985,119.842
07.03.2013 05:15:33.863821,510.978,6143.25,42.613,445.282,82.3192,28.3246,6110.21,83.342,79.2371,511.1,602.165,62.0706,33.9422,119.975
07.03.2013 05:15:33.963821,510.935,6249.95,43.2569,436.381,80.9718,27.2461,6181.83,86.9789,78.6401,511.1,602.542,62.1113,37.08,119.965
07.03.2013 05:15:34.063821,511.068,6061.85,41.9987,447.743,84.8332,28.0583,6013.58,89.4194,79.3119,511.1,603.131,62.1897,41.0635,119.997
07.03.2013 05:15:34.163821,510.355,5915.14,40.9274,444.656,83.7727,28.5205,6036.56,84.3753,79.7919,511.1,604.387,62.2415,39.0609,119.829
07.03.2013 05:15:34.263821,510.404,6099.63,42.2783,459.631,81.9423,29.1412,6092.96,85.8214,80.0262,511.1,604.5,62.3106,31.8987,119.841
07.03.2013 05:15:34.363821,511.081,6019.96,41.7341,451.784,81.1827,27.1555,6094.67,90.6934,78.9478,511.1,603.803,62.3676,39.4235,120
07.03.2013 05:15:34.463821,510.43,6093.24,42.1897,443.739,82.3055,27.3819,6074.12,82.872,78.0406,511.1,603.742,62.4182,39.7921,119.847
07.03.2013 05:15:34.563821,510.269,5894.55,40.7076,455.686,83.6561,28.136,5984.56,90.7144,78.089,511.1,603.475,62.4856,45.9989,119.809
07.03.2013 05:15:34.663821,510.935,6040.71,41.728,456.783,84.2557,28.0591,6004.33,87.1673,80.126,511.1,604.102,62.5385,36.289,119.965
07.03.2013 05:15:34.763821,510.593,6049.58,41.9629,457.644,84.492,26.8185,6283.56,88.8466,79.3387,511.1,603.959,62.5833,39.3312,119.885
07.03.2013 05:15:34.863821,509.76,5887.11,40.7806,447.322,83.2694,27.0609,6137.74,75.994,76.7521,511.1,602.838,62.6345,46.2674,119.69
07.03.2013 05:15:34.963821,511.594,5843.93,40.4004,455.565,83.7308,29.3719,5853.69,79.2895,78.8242,511.1,603.845,62.7033,41.1835,120.12
07.03.2013 05:15:35.063821,513.541,5873.71,40.6079,445.503,82.9592,31.3055,5529.3,84.8464,78.7958,511.1,604.586,62.7603,43.0062,120.577
07.03.2013 05:15:35.163821,511.478,5792.82,40.0169,459.603,85.2277,30.3003,5537.36,81.4055,78.3636,511.1,606.202,62.7969,39.2355,120.093
07.03.2013 05:15:35.263821,511.152,5915.5,40.9733,455.873,86.7635,29.1161,5798.8,84.1871,78.3051,511.1,607.056,62.8289,43.1314,120.016
07.03.2013 05:15:35.363821,511.106,5720.63,39.4981,456.448,83.2388,29.5285,5705.33,76.4452,82.6062,511.1,606.145,62.9027,29.1234,120.006
07.03.2013 05:15:35.463821,509.854,5856.46,40.5143,445.46,80.7669,28.7741,5867.12,80.8791,80.4703,511.1,605.768,62.9515,25.5044,119.712
07.03.2013 05:15:35.563821,511.277,5813.17,40.1278,442.106,85.3369,30.217,5669.93,78.7018,78.0652,511.1,605.597,63.0004,47.1658,120.046
07.03.2013 05:15:35.663821,510.221,6040.01,41.888,457.649,85.9022,27.7727,6123.37,83.0451,80.1249,511.1,605.249,63.0451,33.2576,119.798
07.03.2013 05:15:35.763821,509.799,6070.99,42.024,445.268,83.0235,28.2907,6072.61,83.3286,81.5863,511.1,602.898,63.098,27.749,119.699
07.03.2013 05:15:35.863821,512.998,5731.54,39.5896,441.465,81.8317,29.7455,5602.79,84.6819,81.7328,511.1,602.827,63.1591,22.6468,120.45
07.03.2013 05:15:35.963821,514.695,5111.89,35.1828,452.475,84.4352,31.712,4783.02,81.6836,79.357,511.1,607.42,63.1916,31.1802,120.848
07.03.2013 05:15:36.063821,520.731,3254.22,22.187,448.659,80.5379,37.6611,2769.2,81.3993,80.1115,511.1,616.486,63.216,39.5859,122.266
07.03.2013 05:15:36.163821,524.522,705.588,4.75987,462.351,76.2643,58.0481,259.774,70.9825,81.8124,511.1,636.516,63.212,30.2474,123.156
07.03.2013 05:15:36.263821,525.15,-520.768,-3.51268,461.853,70.984,131.466,-896.593,67.2425,83.0209,511.1,653.571,63.1875,23.2104,123.303
07.03.2013 05:15:36.363821,522.434,-1271.69,-8.62148,460.6,67.5984,131.228,-1255.41,65.5856,82.923,511.1,657.075,63.1672,26.7536,122.665
07.03.2013 05:15:36.463821,519.476,-1062.88,-7.23986,456.697,67.0113,131.269,-1117.15,65.5514,82.3896,511.1,656.203,63.1533,28.5452,121.971
07.03.2013 05:15:36.563821,516.208,-865.749,-5.92365,451.527,68.219,130.013,-1018.42,66.9838,82.2345,511.1,656.612,63.1265,32.1327,121.204
07.03.2013 05:15:36.663821,514.621,-718.202,-4.92162,453.828,67.9543,130.253,-776.228,66.0985,82.3123,511.1,658.022,63.1143,30.7582,120.831
07.03.2013 05:15:36.763821,512.839,-390.393,-2.69478,451.891,68.9128,130.174,-408.704,67.5535,81.9525,511.1,660.585,63.094,29.2487,120.413
07.03.2013 05:15:36.863821,511.638,-183.39,-1.26434,452.065,68.984,135.941,-111.262,68.2008,83.664,511.1,663.717,63.0695,22.5333,120.131
07.03.2013 05:15:36.963821,512.033,-5.12695,-0.0305176,444.584,70.0164,92.027,-115.726,70.4516,82.9413,511.1,666.225,63.0573,29.7629,120.223
07.03.2013 05:15:37.063821,510.587,134.118,0.929799,449.548,70.2004,128.08,125.004,68.053,82.7856,511.1,667.051,63.0207,34.931,119.884
07.03.2013 05:15:37.163821,511.576,132.084,0.91861,452.361,70.0164,56.6098,90.0908,66.5082,82.5183,511.1,667.293,63.0085,29.8024,120.116
07.03.2013 05:15:37.263821,510.064,232.778,1.61225,449.135,69.7659,47.0113,357.99,70.6977,83.2261,511.1,666.689,62.9824,27.6045,119.761
07.03.2013 05:15:37.363821,510.605,9.27734,0.0640869,445.567,69.6217,107.515,56.3984,69.6082,82.2079,511.1,666.503,62.9719,30.0298,119.888
07.03.2013 05:15:37.463821,510.459,176.031,1.2187,446.692,69.7338,75.6802,173.67,70.5368,82.8918,511.1,666.19,62.9515,28.5994,119.854
07.03.2013 05:15:37.563821,510.269,99.2871,0.687678,445.845,69.1925,81.4417,141.768,70.8075,82.2327,511.1,665.727,62.9231,29.2751,119.809
07.03.2013 05:15:37.663821,510.754,149.07,1.02717,449.068,69.2121,67.9873,130.445,67.9829,82.4759,511.1,665.487,62.9021,30.4324,119.923
07.03.2013 05:15:37.763821,511.747,383.475,2.64697,446.4,69.1327,51.7529,220.547,71.627,81.438,511.1,665.015,62.8905,31.7932,120.156
07.03.2013 05:15:37.863821,510.373,181.972,1.25838,448.864,68.8665,47.7658,318.369,70.1989,81.2888,511.1,664.794,62.8661,28.2467,119.834
07.03.2013 05:15:37.963821,511.484,188.482,1.30517,449.064,70.6759,55.621,176.519,68.4119,82.6227,511.1,664.388,62.8458,25.31,120.094
07.03.2013 05:15:38.063821,510.948,119.842,0.830981,451.039,70.5285,62.4502,187.924,68.3944,82.2507,511.1,664.223,62.8254,33.7887,119.969
07.03.2013 05:15:38.163821,511.173,2.11621,0.0142441,449.199,69.3585,89.4168,33.7741,69.3435,82.4377,511.1,665.848,62.8051,31.8031,120.021
07.03.2013 05:15:38.263821,511.069,58.5145,0.40183,445.546,69.2927,72.4695,111.983,70.9152,82.8928,511.1,666.859,62.7807,26.7174,119.997
07.03.2013 05:15:38.363821,510.776,160.731,1.11291,445.154,70.1765,70.4343,269.214,68.5539,82.9138,511.1,667.158,62.7603,29.7068,119.928
07.03.2013 05:15:38.463821,510.566,124.795,0.864982,448.256,69.1173,73.6775,242.543,68.5007,82.8016,511.1,666.945,62.7452,28.8617,119.879
07.03.2013 05:15:38.563821,510.276,173.183,1.20243,449.17,68.5913,48.0972,332.122,69.7383,82.6501,511.1,667.044,62.7237,31.7405,119.811
07.03.2013 05:15:38.663821,512.43,127.446,0.878929,448.629,70.0374,74.8425,90.2531,70.332,82.3453,511.1,667.037,62.6993,30.7187,120.317
07.03.2013 05:15:38.763821,510.819,261.32,1.80669,450.901,69.7234,50.4932,263.599,68.4597,82.7701,511.1,667.158,62.6789,28.5137,119.938
07.03.2013 05:15:38.863821,512.423,105.542,0.725473,448.274,69.1724,113.123,-51.0618,70.4311,83.3493,511.1,667.043,62.6571,28.6554,120.315
07.03.2013 05:15:38.963821,511.075,125.085,0.868762,447.775,70.0837,64.6106,180.67,69.7069,83.8596,511.1,667.507,62.6321,28.9224,119.998
07.03.2013 05:15:39.063821,510.685,165.207,1.14749,449.106,70.5503,74.7986,238.777,69.342,82.3151,511.1,667.478,62.6077,30.8242,119.907
07.03.2013 05:15:39.163821,510.813,165.288,1.1414,443.751,69.4706,91.6068,35.9714,69.5185,83.1253,511.1,666.631,62.5874,28.7246,119.937
07.03.2013 05:15:39.263821,510.77,168.602,1.16319,448.756,70.8195,50.2224,242.683,69.4749,83.0072,511.1,665.963,62.5717,32.1642,119.927
07.03.2013 05:15:39.363821,510.495,38.5755,0.267545,448.586,69.8699,80.6982,164.962,70.4531,83.7698,511.1,665.72,62.5467,25.7055,119.862
07.03.2013 05:15:39.463821,512.766,112.552,0.775169,445.653,69.2134,69.2331,-41.2612,70.1421,83.9328,511.1,665.712,62.5263,23.2467,120.395
07.03.2013 05:15:39.563821,512.986,94.4854,0.65004,447.362,71.2681,104.604,-73.2446,71.0169,83.4714,511.1,665.755,62.5141,32.0865,120.447
07.03.2013 05:15:39.663821,511.356,262.075,1.80845,448.726,69.7864,53.0695,184.576,69.3108,83.3078,511.1,665.615,62.4879,26.4038,120.064
07.03.2013 05:15:39.763821,511.271,173.345,1.19836,447.141,69.5155,90.5658,118.331,69.4347,82.7271,511.1,664.673,62.4612,28.3917,120.044
07.03.2013 05:15:39.863821,512.546,251.717,1.73955,452.062,69.505,48.6255,283.944,68.7558,82.6996,511.1,661.953,62.4531,29.2981,120.344
07.03.2013 05:15:39.963821,511.478,215.176,1.48625,447.255,69.4811,81.1139,300.465,71.0677,83.4366,511.1,661.561,62.4327,29.1366,120.093
07.03.2013 05:15:40.063821,511.722,115.726,0.796967,448.537,69.662,97.116,9.13811,69.7966,82.7341,511.1,661.977,62.4077,30.0765,120.15
07.03.2013 05:15:40.163821,509.873,218.024,1.50761,450.929,70.824,96.394,351.329,67.4683,82.6337,511.1,662.636,62.3798,28.5862,119.716
07.03.2013 05:15:40.263821,510.623,285.328,1.97353,449.662,69.0549,79.9951,346.853,71.0019,82.6904,511.1,661.881,62.3717,29.9474,119.892
07.03.2013 05:15:40.363821,511.496,343.272,2.37637,448.658,69.0639,64.6106,325.286,69.994,84.4409,511.1,661.105,62.3473,25.1155,120.097
07.03.2013 05:15:40.463821,511.712,-12.9745,-0.0863255,448.854,69.7697,132.032,187.715,69.1968,82.5285,511.1,660.756,62.3205,30.4098,120.148
07.03.2013 05:15:40.563821,510.721,20.5085,0.146489,448.75,69.6172,57.4786,183.274,68.8455,82.4341,511.1,661.682,62.2944,29.163,119.915
07.03.2013 05:15:40.663821,511.46,244.636,1.69174,447.625,69.7667,55.535,204.596,69.031,83.1216,511.1,660.92,62.274,26.981,120.089
07.03.2013 05:15:40.763821,510.385,173.345,1.19531,448.487,69.8146,51.6458,228.034,68.545,82.6648,511.1,659.581,62.2496,29.1828,119.836
07.03.2013 05:15:40.863821,510.65,157.789,1.05943,448.756,69.1545,53.4336,208.991,70.0107,82.144,511.1,659.706,62.2386,29.5256,119.898
07.03.2013 05:15:40.963821,511.515,148.605,1.02746,450.132,69.7652,78.1915,136.316,70.5204,82.663,511.1,659.019,62.213,30.2309,120.102
07.03.2013 05:15:41.063821,511.698,145.024,1.00304,450.374,69.5858,78.6914,105.797,68.3102,82.8223,511.1,658.862,62.1926,30.0266,120.145
07.03.2013 05:15:41.163821,510.971,201.259,1.39063,452.04,70.1884,49.4989,227.302,69.4422,82.9312,511.1,658.72,62.1723,28.2829,119.974
07.03.2013 05:15:41.263821,511.644,203.689,1.41344,448.817,70.2888,74.0855,197.132,70.1632,82.6407,511.1,658.882,62.1584,25.5223,120.132
07.03.2013 05:15:41.363821,511.087,152.756,1.05594,450.061,72.2416,112.498,-11.3939,70.1645,82.4533,511.1,658.449,62.1316,31.6119,120.083
07.03.2013 05:15:41.463821,511.374,8.78955,0.0620499,446.479,69.0968,102.935,28.972,69.6187,83.3972,511.1,658.328,62.1072,24.9441,120.069
07.03.2013 05:15:41.563821,512.101,127.12,0.878937,446.956,68.9442,111.112,-55.0146,70.649,82.5751,511.1,658.235,62.0828,30.4155,120.239
07.03.2013 05:15:41.663821,511.576,142.862,0.989672,449.501,69.8607,125.166,-107.146,68.9788,83.0307,511.1,658.309,62.0712,26.5507,120.116
07.03.2013 05:15:41.763821,511.008,283.293,1.95827,449.512,69.0549,52.0358,241.788,67.9961,83.1821,511.1,657.246,62.0462,27.3304,119.983
07.03.2013 05:15:41.863821,511.191,224.779,1.55339,448.302,70.2019,49.5639,227.627,69.0384,82.7939,511.1,656.79,62.0258,30.0529,120.026
07.03.2013 05:15:41.963821,513.169,156.011,1.0712,449.028,69.3031,59.8041,66.6523,69.8101,83.2681,511.1,657.082,62.0136,28.2896,120.49
07.03.2013 05:15:42.063821,510.55,295.35,2.04299,454.256,69.075,46.6158,344.528,66.6883,82.7176,511.1,657.35,61.9909,28.9831,119.875
07.03.2013 05:15:42.163821,511.191,257.088,1.77923,452.959,70.0164,95.6772,167.486,69.496,82.7271,511.1,656.954,61.9648,29.0114,120.026
07.03.2013 05:15:42.263821,511.1,224.616,1.55034,446.443,69.4063,47.7905,271.004,70.2587,82.9276,511.1,656.868,61.9526,26.0746,120.004
07.03.2013 05:15:42.363821,512.18,210.456,1.45573,447.02,67.9304,48.7958,115.238,69.1327,82.7133,511.1,656.954,61.9282,28.428,120.258
07.03.2013 05:15:42.463821,510.341,123.748,0.857136,444.295,68.9878,54.0802,-23.2985,70.508,82.6376,511.1,656.954,61.9072,29.9465,119.826
07.03.2013 05:15:42.563821,513.077,228.523,1.58391,450.758,69.6172,92.4719,122.562,69.8415,82.8616,511.1,657.274,61.8793,27.4985,120.468
07.03.2013 05:15:42.663821,511.197,109.216,0.752792,446.628,70.5054,57.009,179.368,69.2149,82.8433,511.1,657.153,61.8671,25.8802,120.027
07.03.2013 05:15:42.763821,510.794,104.17,0.722275,449.697,70.809,53.8174,203.131,68.1666,82.2235,511.1,657.352,61.8447,29.9672,119.932
07.03.2013 05:15:42.863821,512.167,15.0675,0.105508,448.408,70.4106,89.8368,-69.8959,71.1028,81.7524,511.1,657.332,61.8139,28.7232,120.255
07.03.2013 05:15:42.963821,510.843,106.774,0.736511,450.317,68.5435,75.7562,161.464,65.5915,82.6172,511.1,657.523,61.8,28.0555,119.944
07.03.2013 05:15:43.063821,509.891,268.075,1.85755,453.436,69.683,45.5347,422.539,66.2734,82.4084,511.1,657.238,61.7756,29.4069,119.72
07.03.2013 05:15:43.163821,511.106,175.298,1.21159,450.374,70.9571,51.6229,178.553,70.5817,82.3865,511.1,656.22,61.7552,32.7095,120.006
07.03.2013 05:15:43.263821,511.497,23.787,0.16393,447.707,69.5146,52.2949,105.193,70.7541,82.6454,511.1,656.447,61.7302,23.0673,120.097
07.03.2013 05:15:43.363821,510.868,-6.18538,-0.0427272,446.934,69.677,118.321,58.5143,70.4815,81.9141,511.1,656.719,61.7227,28.6884,119.95
07.03.2013 05:15:43.463821,511.081,139.164,0.963371,449.897,70.0553,96.601,175.054,69.1401,81.3895,511.1,656.989,61.6942,30.7649,120
07.03.2013 05:15:43.563821,511.979,262.052,1.80873,451.093,71.4042,52.0459,203.212,69.01,82.4762,511.1,656.519,61.6779,34.3245,120.211
07.03.2013 05:15:43.663821,510.77,226.918,1.56603,449.471,69.903,46.3034,256.565,70.4811,81.7807,511.1,655.69,61.6605,29.1781,119.927
07.03.2013 05:15:43.763821,510.996,189.784,1.31331,455.351,69.2014,48.11,340.424,68.6616,82.0761,511.1,655.622,61.6372,28.6851,119.98
07.03.2013 05:15:43.863821,511.447,144.373,0.99897,450.609,69.2942,54.7595,53.7126,69.3166,82.3874,511.1,656.412,61.625,26.8624,120.086
07.03.2013 05:15:43.963821,510.123,171.636,1.18514,449.256,68.2653,50.907,283.863,68.9218,82.8085,511.1,657.032,61.6006,26.9876,119.775
07.03.2013 05:15:44.063821,510.754,154.999,1.06902,450.038,69.225,47.869,288.513,68.4623,81.3153,511.1,657.063,61.5768,31.3478,119.923
07.03.2013 05:15:44.163821,511.008,142.664,0.984734,448.665,70.2183,57.4896,182.541,69.846,83.074,511.1,657.274,61.5558,28.1907,119.983
07.03.2013 05:15:44.263821,510.855,-16.1136,-0.111908,446.415,68.4418,109.268,52.4105,69.4347,82.5568,511.1,657.395,61.5396,28.0292,119.947
07.03.2013 05:15:44.363821,509.763,55.4214,0.387581,447.276,69.0564,101.437,65.4316,69.1416,82.576,511.1,657.488,61.5192,29.6047,119.69
07.03.2013 05:15:44.463821,511.225,272.051,1.88517,452.583,69.8825,50.7466,222.523,69.4531,83.0621,511.1,657.381,61.493,28.7967,120.034
07.03.2013 05:15:44.563821,510.355,220.058,1.52389,447.234,69.7891,92.3291,204.433,70.8255,82.6685,511.1,656.384,61.4785,28.2467,119.829
07.03.2013 05:15:44.663821,511.301,95.2178,0.653099,445.717,69.4736,90.3488,138.92,68.038,81.741,511.1,656.142,61.4582,31.4735,120.051
07.03.2013 05:15:44.763821,511.319,129.643,0.894196,447.746,71.2053,54.0445,152.837,71.0976,82.3563,511.1,656.206,61.4337,26.4702,120.056
07.03.2013 05:15:44.863821,511.874,245.962,1.70032,450.667,70.3388,53.8958,69.7564,69.962,82.2028,511.1,656.185,61.4093,25.4545,120.186
